iso3c,date,goal,code,ind_value.oecd,ind_quality.oecd,ind_metadata.oecd
NOR,2013,8,8.5.2,NA,0,NA
NOR,2014,8,8.5.2,NA,0,NA
NOR,2015,8,8.5.2,NA,0,NA
NOR,2016,8,8.5.2,NA,0,NA
NOR,2017,8,8.5.2,4.327498544663335,1,OECD
NOR,2018,8,8.5.2,NA,0,NA
NOR,2008,8,8.6.1,NA,0,NA
NOR,2009,8,8.6.1,NA,0,NA
NOR,2010,8,8.6.1,NA,0,NA
NOR,2011,8,8.6.1,NA,0,NA
NOR,2012,8,8.6.1,NA,0,NA
NOR,2013,8,8.6.1,NA,0,NA
NOR,2014,8,8.6.1,NA,0,NA
NOR,2015,8,8.6.1,NA,0,NA
NOR,2016,8,8.6.1,7.2781954,1,OECD
NOR,2017,8,8.6.1,NA,0,NA
NOR,2018,8,8.6.1,NA,0,NA
NOR,2008,8,8.7.1,NA,0,NA
NOR,2009,8,8.7.1,NA,0,NA
NOR,2010,8,8.7.1,NA,0,NA
NOR,2011,8,8.7.1,NA,0,NA
NOR,2012,8,8.7.1,NA,0,NA
NOR,2013,8,8.7.1,NA,0,NA
NOR,2014,8,8.7.1,NA,0,NA
NOR,2015,8,8.7.1,NA,0,NA
NOR,2016,8,8.7.1,NA,0,NA
NOR,2017,8,8.7.1,NA,0,NA
NOR,2018,8,8.7.1,NA,0,NA
NOR,2008,8,8.8.1,NA,0,NA
NOR,2009,8,8.8.1,NA,0,NA
NOR,2010,8,8.8.1,NA,0,NA
NOR,2011,8,8.8.1,NA,0,NA
NOR,2012,8,8.8.1,NA,0,NA
NOR,2013,8,8.8.1,NA,0,NA
NOR,2014,8,8.8.1,NA,0,NA
NOR,2015,8,8.8.1,NA,0,NA
NOR,2016,8,8.8.1,NA,0,NA
NOR,2017,8,8.8.1,NA,0,NA
NOR,2018,8,8.8.1,NA,0,NA
NOR,2008,8,8.9.1,NA,0,NA
NOR,2009,8,8.9.1,NA,0,NA
NOR,2010,8,8.9.1,NA,0,NA
NOR,2011,8,8.9.1,NA,0,NA
NOR,2012,8,8.9.1,NA,0,NA
NOR,2013,8,8.9.1,NA,0,NA
NOR,2014,8,8.9.1,NA,0,NA
NOR,2015,8,8.9.1,NA,0,NA
NOR,2016,8,8.9.1,NA,0,NA
NOR,2017,8,8.9.1,NA,0,NA
NOR,2018,8,8.9.1,NA,0,NA
NOR,2008,8,8.a.1,NA,0,NA
NOR,2009,8,8.a.1,NA,0,NA
NOR,2010,8,8.a.1,NA,0,NA
NOR,2011,8,8.a.1,NA,0,NA
NOR,2012,8,8.a.1,NA,0,NA
NOR,2013,8,8.a.1,NA,0,NA
NOR,2014,8,8.a.1,NA,0,NA
NOR,2015,8,8.a.1,NA,0,NA
NOR,2016,8,8.a.1,330.69324337515764,1,OECD
NOR,2017,8,8.a.1,NA,0,NA
NOR,2018,8,8.a.1,NA,0,NA
NOR,2008,8,8.b.1,NA,0,NA
NOR,2009,8,8.b.1,NA,0,NA
NOR,2010,8,8.b.1,NA,0,NA
NOR,2011,8,8.b.1,NA,0,NA
NOR,2012,8,8.b.1,NA,0,NA
NOR,2013,8,8.b.1,NA,0,NA
NOR,2014,8,8.b.1,NA,0,NA
NOR,2015,8,8.b.1,NA,0,NA
NOR,2016,8,8.b.1,NA,0,NA
NOR,2017,8,8.b.1,NA,0,NA
NOR,2018,8,8.b.1,NA,0,NA
NOR,2008,9,9.1.2,NA,0,NA
NOR,2009,9,9.1.2,NA,0,NA
NOR,2010,9,9.1.2,NA,0,NA
NOR,2011,9,9.1.2,NA,0,NA
NOR,2012,9,9.1.2,NA,0,NA
NOR,2013,9,9.1.2,NA,0,NA
NOR,2014,9,9.1.2,NA,0,NA
NOR,2015,9,9.1.2,NA,0,NA
NOR,2016,9,9.1.2,NA,0,NA
NOR,2017,9,9.1.2,4040,1,OECD
NOR,2018,9,9.1.2,NA,0,NA
NOR,2008,9,9.2.1,NA,0,NA
NOR,2009,9,9.2.1,NA,0,NA
NOR,2010,9,9.2.1,NA,0,NA
NOR,2011,9,9.2.1,NA,0,NA
NOR,2012,9,9.2.1,NA,0,NA
NOR,2013,9,9.2.1,NA,0,NA
NOR,2014,9,9.2.1,NA,0,NA
NOR,2015,9,9.2.1,NA,0,NA
NOR,2016,9,9.2.1,NA,0,NA
NOR,2017,9,9.2.1,NA,0,NA
NOR,2018,9,9.2.1,6.500777721405029,1,OECD
NOR,2008,9,9.2.2,NA,0,NA
NOR,2009,9,9.2.2,NA,0,NA
NOR,2010,9,9.2.2,NA,0,NA
NOR,2011,9,9.2.2,NA,0,NA
NOR,2012,9,9.2.2,NA,0,NA
NOR,2013,9,9.2.2,NA,0,NA
NOR,2014,9,9.2.2,NA,0,NA
NOR,2015,9,9.2.2,NA,0,NA
NOR,2016,9,9.2.2,NA,0,NA
NOR,2017,9,9.2.2,NA,0,NA
NOR,2018,9,9.2.2,8.151022911071777,1,OECD
NOR,2008,9,9.4.1,NA,0,NA
NOR,2009,9,9.4.1,NA,0,NA
NOR,2010,9,9.4.1,NA,0,NA
NOR,2011,9,9.4.1,NA,0,NA
NOR,2012,9,9.4.1,NA,0,NA
NOR,2013,9,9.4.1,NA,0,NA
NOR,2014,9,9.4.1,NA,0,NA
NOR,2015,9,9.4.1,0.11935,1,UN
NOR,2016,9,9.4.1,NA,0,NA
NOR,2017,9,9.4.1,NA,0,NA
NOR,2018,9,9.4.1,NA,0,NA
NOR,2008,9,9.5.1,NA,0,NA
NOR,2009,9,9.5.1,NA,0,NA
NOR,2010,9,9.5.1,NA,0,NA
NOR,2011,9,9.5.1,NA,0,NA
NOR,2012,9,9.5.1,NA,0,NA
NOR,2013,9,9.5.1,NA,0,NA
NOR,2014,9,9.5.1,NA,0,NA
NOR,2015,9,9.5.1,NA,0,NA
NOR,2016,9,9.5.1,NA,0,NA
NOR,2017,9,9.5.1,2.10967731587722,1,OECD
NOR,2018,9,9.5.1,NA,0,NA
NOR,2008,9,9.5.2,NA,0,NA
NOR,2009,9,9.5.2,NA,0,NA
NOR,2010,9,9.5.2,NA,0,NA
NOR,2011,9,9.5.2,NA,0,NA
NOR,2012,9,9.5.2,NA,0,NA
NOR,2013,9,9.5.2,NA,0,NA
NOR,2014,9,9.5.2,NA,0,NA
NOR,2015,9,9.5.2,NA,0,NA
NOR,2016,9,9.5.2,NA,0,NA
NOR,2017,9,9.5.2,6512.60205078125,1,OECD
NOR,2018,9,9.5.2,NA,0,NA
NOR,2008,9,9.a.1,NA,0,NA
NOR,2009,9,9.a.1,NA,0,NA
NOR,2010,9,9.a.1,NA,0,NA
NOR,2011,9,9.a.1,NA,0,NA
NOR,2012,9,9.a.1,NA,0,NA
NOR,2013,9,9.a.1,NA,0,NA
NOR,2014,9,9.a.1,NA,0,NA
NOR,2015,9,9.a.1,NA,0,NA
NOR,2016,9,9.a.1,NA,0,NA
NOR,2017,9,9.a.1,333.81787109375,1,OECD
NOR,2018,9,9.a.1,NA,0,NA
NOR,2008,9,9.b.1,NA,0,NA
NOR,2009,9,9.b.1,NA,0,NA
NOR,2010,9,9.b.1,NA,0,NA
NOR,2011,9,9.b.1,NA,0,NA
NOR,2012,9,9.b.1,NA,0,NA
NOR,2013,9,9.b.1,NA,0,NA
NOR,2014,9,9.b.1,NA,0,NA
NOR,2015,9,9.b.1,46.05935,1,UN
NOR,2016,9,9.b.1,NA,0,NA
NOR,2017,9,9.b.1,NA,0,NA
NOR,2018,9,9.b.1,NA,0,NA
NOR,2008,9,9.c.1,NA,0,NA
NOR,2009,9,9.c.1,NA,0,NA
NOR,2010,9,9.c.1,NA,0,NA
NOR,2011,9,9.c.1,NA,0,NA
NOR,2012,9,9.c.1,NA,0,NA
NOR,2013,9,9.c.1,NA,0,NA
NOR,2014,9,9.c.1,NA,0,NA
NOR,2015,9,9.c.1,NA,0,NA
NOR,2016,9,9.c.1,99,1,UN
NOR,2017,9,9.c.1,NA,0,NA
NOR,2018,9,9.c.1,NA,0,NA
NZL,2008,1,1.1.1,NA,0,NA
NZL,2009,1,1.1.1,NA,0,NA
NZL,2010,1,1.1.1,NA,0,NA
NZL,2011,1,1.1.1,NA,0,NA
NZL,2012,1,1.1.1,NA,0,NA
NZL,2013,1,1.1.1,NA,0,NA
NZL,2014,1,1.1.1,NA,0,NA
NZL,2015,1,1.1.1,NA,0,NA
NZL,2016,1,1.1.1,NA,0,NA
NZL,2017,1,1.1.1,NA,0,NA
NZL,2018,1,1.1.1,NA,0,NA
NZL,2008,1,1.2.1,NA,0,NA
NZL,2009,1,1.2.1,NA,0,NA
NZL,2010,1,1.2.1,NA,0,NA
NZL,2011,1,1.2.1,NA,0,NA
NZL,2012,1,1.2.1,NA,0,NA
NZL,2013,1,1.2.1,NA,0,NA
NZL,2014,1,1.2.1,10.9,1,OECD
NZL,2015,1,1.2.1,NA,0,NA
NZL,2016,1,1.2.1,NA,0,NA
NZL,2017,1,1.2.1,NA,0,NA
NZL,2018,1,1.2.1,NA,0,NA
NZL,2008,1,1.3.1,NA,0,NA
NZL,2009,1,1.3.1,NA,0,NA
NZL,2010,1,1.3.1,NA,0,NA
NZL,2011,1,1.3.1,NA,0,NA
NZL,2012,1,1.3.1,NA,0,NA
NZL,2013,1,1.3.1,NA,0,NA
NZL,2014,1,1.3.1,48.39327583871722,1,OECD
NZL,2015,1,1.3.1,NA,0,NA
NZL,2016,1,1.3.1,NA,0,NA
NZL,2017,1,1.3.1,NA,0,NA
NZL,2018,1,1.3.1,NA,0,NA
NZL,2008,1,1.5.1,NA,0,NA
NZL,2009,1,1.5.1,NA,0,NA
NZL,2010,1,1.5.1,NA,0,NA
NZL,2011,1,1.5.1,NA,0,NA
NZL,2012,1,1.5.1,NA,0,NA
NZL,2013,1,1.5.1,NA,0,NA
NZL,2014,1,1.5.1,NA,0,NA
NZL,2015,1,1.5.1,NA,0,NA
NZL,2016,1,1.5.1,NA,0,NA
NZL,2017,1,1.5.1,NA,0,NA
NZL,2018,1,1.5.1,NA,0,NA
NZL,2008,1,1.5.2,NA,0,NA
NZL,2009,1,1.5.2,NA,0,NA
NZL,2010,1,1.5.2,NA,0,NA
NZL,2011,1,1.5.2,NA,0,NA
NZL,2012,1,1.5.2,NA,0,NA
NZL,2013,1,1.5.2,NA,0,NA
NZL,2014,1,1.5.2,NA,0,NA
NZL,2015,1,1.5.2,NA,0,NA
NZL,2016,1,1.5.2,NA,0,NA
NZL,2017,1,1.5.2,NA,0,NA
NZL,2018,1,1.5.2,NA,0,NA
NZL,2008,1,1.5.3,NA,0,NA
NZL,2009,1,1.5.3,NA,0,NA
NZL,2010,1,1.5.3,NA,0,NA
NZL,2011,1,1.5.3,NA,0,NA
NZL,2012,1,1.5.3,NA,0,NA
NZL,2013,1,1.5.3,NA,0,NA
NZL,2014,1,1.5.3,NA,0,NA
NZL,2015,1,1.5.3,1,1,UN
NZL,2016,1,1.5.3,NA,0,NA
NZL,2017,1,1.5.3,NA,0,NA
NZL,2018,1,1.5.3,NA,0,NA
NZL,2008,1,1.a.1,NA,0,NA
NZL,2009,1,1.a.1,NA,0,NA
NZL,2010,1,1.a.1,NA,0,NA
NZL,2011,1,1.a.1,NA,0,NA
NZL,2012,1,1.a.1,NA,0,NA
NZL,2013,1,1.a.1,NA,0,NA
NZL,2014,1,1.a.1,NA,0,NA
NZL,2015,1,1.a.1,NA,0,NA
NZL,2016,1,1.a.1,NA,0,NA
NZL,2017,1,1.a.1,NA,0,NA
NZL,2018,1,1.a.1,NA,0,NA
NZL,2008,10,10.1.1,NA,0,NA
NZL,2009,10,10.1.1,NA,0,NA
NZL,2010,10,10.1.1,NA,0,NA
NZL,2011,10,10.1.1,NA,0,NA
NZL,2012,10,10.1.1,NA,0,NA
NZL,2013,10,10.1.1,NA,0,NA
NZL,2014,10,10.1.1,1.6822923040863524,1,OECD
NZL,2015,10,10.1.1,NA,0,NA
NZL,2016,10,10.1.1,NA,0,NA
NZL,2017,10,10.1.1,NA,0,NA
NZL,2018,10,10.1.1,NA,0,NA
NZL,2008,10,10.4.1,NA,0,NA
NZL,2009,10,10.4.1,NA,0,NA
NZL,2010,10,10.4.1,NA,0,NA
NZL,2011,10,10.4.1,NA,0,NA
NZL,2012,10,10.4.1,NA,0,NA
NZL,2013,10,10.4.1,NA,0,NA
NZL,2014,10,10.4.1,NA,0,NA
NZL,2015,10,10.4.1,42.8946647644043,1,OECD
NZL,2016,10,10.4.1,NA,0,NA
NZL,2017,10,10.4.1,NA,0,NA
NZL,2018,10,10.4.1,NA,0,NA
NZL,2008,10,10.5.1,NA,0,NA
NZL,2009,10,10.5.1,NA,0,NA
NZL,2010,10,10.5.1,NA,0,NA
NZL,2011,10,10.5.1,NA,0,NA
NZL,2012,10,10.5.1,NA,0,NA
NZL,2013,10,10.5.1,NA,0,NA
NZL,2014,10,10.5.1,NA,0,NA
NZL,2015,10,10.5.1,NA,0,NA
NZL,2016,10,10.5.1,NA,0,NA
NZL,2017,10,10.5.1,NA,0,NA
NZL,2018,10,10.5.1,NA,0,NA
NZL,2008,10,10.6.1,NA,0,NA
NZL,2009,10,10.6.1,NA,0,NA
NZL,2010,10,10.6.1,NA,0,NA
NZL,2011,10,10.6.1,NA,0,NA
NZL,2012,10,10.6.1,NA,0,NA
NZL,2013,10,10.6.1,NA,0,NA
NZL,2014,10,10.6.1,NA,0,NA
NZL,2015,10,10.6.1,NA,0,NA
NZL,2016,10,10.6.1,NA,0,NA
NZL,2017,10,10.6.1,NA,0,NA
NZL,2018,10,10.6.1,NA,0,NA
NZL,2008,10,10.a.1,NA,0,NA
NZL,2009,10,10.a.1,NA,0,NA
NZL,2010,10,10.a.1,NA,0,NA
NZL,2011,10,10.a.1,NA,0,NA
NZL,2012,10,10.a.1,NA,0,NA
NZL,2013,10,10.a.1,NA,0,NA
NZL,2014,10,10.a.1,NA,0,NA
NZL,2015,10,10.a.1,NA,0,NA
NZL,2016,10,10.a.1,NA,0,NA
NZL,2017,10,10.a.1,NA,0,NA
NZL,2018,10,10.a.1,NA,0,NA
NZL,2008,10,10.b.1,NA,0,NA
NZL,2009,10,10.b.1,NA,0,NA
NZL,2010,10,10.b.1,NA,0,NA
NZL,2011,10,10.b.1,NA,0,NA
NZL,2012,10,10.b.1,NA,0,NA
NZL,2013,10,10.b.1,NA,0,NA
NZL,2014,10,10.b.1,NA,0,NA
NZL,2015,10,10.b.1,NA,0,NA
NZL,2016,10,10.b.1,NA,0,NA
NZL,2017,10,10.b.1,270.8800048828125,1,OECD
NZL,2018,10,10.b.1,NA,0,NA
NZL,2008,10,10.c.1,NA,0,NA
NZL,2009,10,10.c.1,NA,0,NA
NZL,2010,10,10.c.1,NA,0,NA
NZL,2011,10,10.c.1,NA,0,NA
NZL,2012,10,10.c.1,NA,0,NA
NZL,2013,10,10.c.1,NA,0,NA
NZL,2014,10,10.c.1,NA,0,NA
NZL,2015,10,10.c.1,NA,0,NA
NZL,2016,10,10.c.1,NA,0,NA
NZL,2017,10,10.c.1,NA,0,NA
NZL,2018,10,10.c.1,NA,0,NA
NZL,2008,11,11.1.1,NA,0,NA
NZL,2009,11,11.1.1,NA,0,NA
NZL,2010,11,11.1.1,NA,0,NA
NZL,2011,11,11.1.1,NA,0,NA
NZL,2012,11,11.1.1,NA,0,NA
NZL,2013,11,11.1.1,NA,0,NA
NZL,2014,11,11.1.1,NA,0,NA
NZL,2015,11,11.1.1,NA,0,NA
NZL,2016,11,11.1.1,NA,0,NA
NZL,2017,11,11.1.1,NA,0,NA
NZL,2018,11,11.1.1,NA,0,NA
NZL,2008,11,11.5.1,NA,0,NA
NZL,2009,11,11.5.1,NA,0,NA
NZL,2010,11,11.5.1,NA,0,NA
NZL,2011,11,11.5.1,NA,0,NA
NZL,2012,11,11.5.1,NA,0,NA
NZL,2013,11,11.5.1,NA,0,NA
NZL,2014,11,11.5.1,NA,0,NA
NZL,2015,11,11.5.1,NA,0,NA
NZL,2016,11,11.5.1,NA,0,NA
NZL,2017,11,11.5.1,NA,0,NA
NZL,2018,11,11.5.1,NA,0,NA
NZL,2008,11,11.5.2,NA,0,NA
NZL,2009,11,11.5.2,NA,0,NA
NZL,2010,11,11.5.2,NA,0,NA
NZL,2011,11,11.5.2,NA,0,NA
NZL,2012,11,11.5.2,NA,0,NA
NZL,2013,11,11.5.2,NA,0,NA
NZL,2014,11,11.5.2,NA,0,NA
NZL,2015,11,11.5.2,NA,0,NA
NZL,2016,11,11.5.2,NA,0,NA
NZL,2017,11,11.5.2,NA,0,NA
NZL,2018,11,11.5.2,NA,0,NA
NZL,2008,11,11.6.1,NA,0,NA
NZL,2009,11,11.6.1,NA,0,NA
NZL,2010,11,11.6.1,NA,0,NA
NZL,2011,11,11.6.1,NA,0,NA
NZL,2012,11,11.6.1,NA,0,NA
NZL,2013,11,11.6.1,NA,0,NA
NZL,2014,11,11.6.1,NA,0,NA
NZL,2015,11,11.6.1,NA,0,NA
NZL,2016,11,11.6.1,NA,0,NA
NZL,2017,11,11.6.1,NA,0,NA
NZL,2018,11,11.6.1,NA,0,NA
NZL,2008,11,11.6.2,NA,0,NA
NZL,2009,11,11.6.2,NA,0,NA
NZL,2010,11,11.6.2,NA,0,NA
NZL,2011,11,11.6.2,NA,0,NA
NZL,2012,11,11.6.2,NA,0,NA
NZL,2013,11,11.6.2,NA,0,NA
NZL,2014,11,11.6.2,NA,0,NA
NZL,2015,11,11.6.2,NA,0,NA
NZL,2016,11,11.6.2,NA,0,NA
NZL,2017,11,11.6.2,5.99181,1,OECD
NZL,2018,11,11.6.2,NA,0,NA
NZL,2008,11,11.a.1,NA,0,NA
NZL,2009,11,11.a.1,NA,0,NA
NZL,2010,11,11.a.1,NA,0,NA
NZL,2011,11,11.a.1,NA,0,NA
NZL,2012,11,11.a.1,NA,0,NA
NZL,2013,11,11.a.1,NA,0,NA
NZL,2014,11,11.a.1,NA,0,NA
NZL,2015,11,11.a.1,NA,0,NA
NZL,2016,11,11.a.1,NA,0,NA
NZL,2017,11,11.a.1,NA,0,NA
NZL,2018,11,11.a.1,NA,0,NA
NZL,2008,11,11.b.1,NA,0,NA
NZL,2009,11,11.b.1,NA,0,NA
NZL,2010,11,11.b.1,NA,0,NA
NZL,2011,11,11.b.1,NA,0,NA
NZL,2012,11,11.b.1,NA,0,NA
NZL,2013,11,11.b.1,NA,0,NA
NZL,2014,11,11.b.1,NA,0,NA
NZL,2015,11,11.b.1,1,1,UN
NZL,2016,11,11.b.1,NA,0,NA
NZL,2017,11,11.b.1,NA,0,NA
NZL,2018,11,11.b.1,NA,0,NA
NZL,2008,12,12.2.1,NA,0,NA
NZL,2009,12,12.2.1,NA,0,NA
NZL,2010,12,12.2.1,NA,0,NA
NZL,2011,12,12.2.1,NA,0,NA
NZL,2012,12,12.2.1,NA,0,NA
NZL,2013,12,12.2.1,NA,0,NA
NZL,2014,12,12.2.1,NA,0,NA
NZL,2015,12,12.2.1,NA,0,NA
NZL,2016,12,12.2.1,NA,0,NA
NZL,2017,12,12.2.1,NA,0,NA
NZL,2018,12,12.2.1,NA,0,NA
NZL,2008,12,12.2.2,NA,0,NA
NZL,2009,12,12.2.2,NA,0,NA
NZL,2010,12,12.2.2,NA,0,NA
NZL,2011,12,12.2.2,NA,0,NA
NZL,2012,12,12.2.2,NA,0,NA
NZL,2013,12,12.2.2,NA,0,NA
NZL,2014,12,12.2.2,NA,0,NA
NZL,2015,12,12.2.2,NA,0,NA
NZL,2016,12,12.2.2,NA,0,NA
NZL,2017,12,12.2.2,0.59180457192704,1,OECD
NZL,2018,12,12.2.2,NA,0,NA
NZL,2008,12,12.4.1,NA,0,NA
NZL,2009,12,12.4.1,NA,0,NA
NZL,2010,12,12.4.1,NA,0,NA
NZL,2011,12,12.4.1,NA,0,NA
NZL,2012,12,12.4.1,NA,0,NA
NZL,2013,12,12.4.1,NA,0,NA
NZL,2014,12,12.4.1,NA,0,NA
NZL,2015,12,12.4.1,89.21569061279297,1,UN
NZL,2016,12,12.4.1,NA,0,NA
NZL,2017,12,12.4.1,NA,0,NA
NZL,2018,12,12.4.1,NA,0,NA
NZL,2008,12,12.5.1,NA,0,NA
NZL,2009,12,12.5.1,NA,0,NA
NZL,2010,12,12.5.1,NA,0,NA
NZL,2011,12,12.5.1,NA,0,NA
NZL,2012,12,12.5.1,NA,0,NA
NZL,2013,12,12.5.1,NA,0,NA
NZL,2014,12,12.5.1,NA,0,NA
NZL,2015,12,12.5.1,NA,0,NA
NZL,2016,12,12.5.1,NA,0,NA
NZL,2017,12,12.5.1,NA,0,NA
NZL,2018,12,12.5.1,NA,0,NA
NZL,2008,12,12.a.1,NA,0,NA
NZL,2009,12,12.a.1,NA,0,NA
NZL,2010,12,12.a.1,NA,0,NA
NZL,2011,12,12.a.1,NA,0,NA
NZL,2012,12,12.a.1,NA,0,NA
NZL,2013,12,12.a.1,NA,0,NA
NZL,2014,12,12.a.1,NA,0,NA
NZL,2015,12,12.a.1,NA,0,NA
NZL,2016,12,12.a.1,NA,0,NA
NZL,2017,12,12.a.1,NA,0,NA
NZL,2018,12,12.a.1,NA,0,NA
NZL,2008,13,13.1.1,NA,0,NA
NZL,2009,13,13.1.1,NA,0,NA
NZL,2010,13,13.1.1,NA,0,NA
NZL,2011,13,13.1.1,NA,0,NA
NZL,2012,13,13.1.1,NA,0,NA
NZL,2013,13,13.1.1,NA,0,NA
NZL,2014,13,13.1.1,NA,0,NA
NZL,2015,13,13.1.1,NA,0,NA
NZL,2016,13,13.1.1,NA,0,NA
NZL,2017,13,13.1.1,NA,0,NA
NZL,2018,13,13.1.1,NA,0,NA
NZL,2008,13,13.1.2,NA,0,NA
NZL,2009,13,13.1.2,NA,0,NA
NZL,2010,13,13.1.2,NA,0,NA
NZL,2011,13,13.1.2,NA,0,NA
NZL,2012,13,13.1.2,NA,0,NA
NZL,2013,13,13.1.2,NA,0,NA
NZL,2014,13,13.1.2,NA,0,NA
NZL,2015,13,13.1.2,1,1,UN
NZL,2016,13,13.1.2,NA,0,NA
NZL,2017,13,13.1.2,NA,0,NA
NZL,2018,13,13.1.2,NA,0,NA
NZL,2008,14,14.3.1,NA,0,NA
NZL,2009,14,14.3.1,NA,0,NA
NZL,2010,14,14.3.1,NA,0,NA
NZL,2011,14,14.3.1,NA,0,NA
NZL,2012,14,14.3.1,NA,0,NA
NZL,2013,14,14.3.1,NA,0,NA
NZL,2014,14,14.3.1,NA,0,NA
NZL,2015,14,14.3.1,NA,0,NA
NZL,2016,14,14.3.1,NA,0,NA
NZL,2017,14,14.3.1,NA,0,NA
NZL,2018,14,14.3.1,NA,0,NA
NZL,2008,14,14.4.1,NA,0,NA
NZL,2009,14,14.4.1,NA,0,NA
NZL,2010,14,14.4.1,NA,0,NA
NZL,2011,14,14.4.1,NA,0,NA
NZL,2012,14,14.4.1,NA,0,NA
NZL,2013,14,14.4.1,NA,0,NA
NZL,2014,14,14.4.1,NA,0,NA
NZL,2015,14,14.4.1,NA,0,NA
NZL,2016,14,14.4.1,NA,0,NA
NZL,2017,14,14.4.1,NA,0,NA
NZL,2018,14,14.4.1,87.97178130511463,1,OECD
NZL,2008,14,14.5.1,NA,0,NA
NZL,2009,14,14.5.1,NA,0,NA
NZL,2010,14,14.5.1,NA,0,NA
NZL,2011,14,14.5.1,NA,0,NA
NZL,2012,14,14.5.1,NA,0,NA
NZL,2013,14,14.5.1,NA,0,NA
NZL,2014,14,14.5.1,NA,0,NA
NZL,2015,14,14.5.1,NA,0,NA
NZL,2016,14,14.5.1,NA,0,NA
NZL,2017,14,14.5.1,NA,0,NA
NZL,2018,14,14.5.1,29.71901,1,OECD
NZL,2008,14,14.7.1,NA,0,NA
NZL,2009,14,14.7.1,NA,0,NA
NZL,2010,14,14.7.1,NA,0,NA
NZL,2011,14,14.7.1,NA,0,NA
NZL,2012,14,14.7.1,NA,0,NA
NZL,2013,14,14.7.1,NA,0,NA
NZL,2014,14,14.7.1,NA,0,NA
NZL,2015,14,14.7.1,NA,0,NA
NZL,2016,14,14.7.1,NA,0,NA
NZL,2017,14,14.7.1,NA,0,NA
NZL,2018,14,14.7.1,NA,0,NA
NZL,2008,15,15.1.1,NA,0,NA
NZL,2009,15,15.1.1,NA,0,NA
NZL,2010,15,15.1.1,NA,0,NA
NZL,2011,15,15.1.1,NA,0,NA
NZL,2012,15,15.1.1,NA,0,NA
NZL,2013,15,15.1.1,NA,0,NA
NZL,2014,15,15.1.1,NA,0,NA
NZL,2015,15,15.1.1,30.28316,1,OECD
NZL,2016,15,15.1.1,NA,0,NA
NZL,2017,15,15.1.1,NA,0,NA
NZL,2018,15,15.1.1,NA,0,NA
NZL,2008,15,15.1.2,NA,0,NA
NZL,2009,15,15.1.2,NA,0,NA
NZL,2010,15,15.1.2,NA,0,NA
NZL,2011,15,15.1.2,NA,0,NA
NZL,2012,15,15.1.2,NA,0,NA
NZL,2013,15,15.1.2,NA,0,NA
NZL,2014,15,15.1.2,NA,0,NA
NZL,2015,15,15.1.2,NA,0,NA
NZL,2016,15,15.1.2,NA,0,NA
NZL,2017,15,15.1.2,NA,0,NA
NZL,2018,15,15.1.2,32.56683,1,OECD
NZL,2008,15,15.2.1,NA,0,NA
NZL,2009,15,15.2.1,NA,0,NA
NZL,2010,15,15.2.1,NA,0,NA
NZL,2011,15,15.2.1,NA,0,NA
NZL,2012,15,15.2.1,NA,0,NA
NZL,2013,15,15.2.1,NA,0,NA
NZL,2014,15,15.2.1,NA,0,NA
NZL,2015,15,15.2.1,NA,0,NA
NZL,2016,15,15.2.1,0.685,1,OECD
NZL,2017,15,15.2.1,NA,0,NA
NZL,2018,15,15.2.1,NA,0,NA
NZL,2008,15,15.4.1,NA,0,NA
NZL,2009,15,15.4.1,NA,0,NA
NZL,2010,15,15.4.1,NA,0,NA
NZL,2011,15,15.4.1,NA,0,NA
NZL,2012,15,15.4.1,NA,0,NA
NZL,2013,15,15.4.1,NA,0,NA
NZL,2014,15,15.4.1,NA,0,NA
NZL,2015,15,15.4.1,NA,0,NA
NZL,2016,15,15.4.1,NA,0,NA
NZL,2017,15,15.4.1,NA,0,NA
NZL,2018,15,15.4.1,29.00863,1,UN
NZL,2008,15,15.4.2,NA,0,NA
NZL,2009,15,15.4.2,NA,0,NA
NZL,2010,15,15.4.2,NA,0,NA
NZL,2011,15,15.4.2,NA,0,NA
NZL,2012,15,15.4.2,NA,0,NA
NZL,2013,15,15.4.2,NA,0,NA
NZL,2014,15,15.4.2,NA,0,NA
NZL,2015,15,15.4.2,NA,0,NA
NZL,2016,15,15.4.2,NA,0,NA
NZL,2017,15,15.4.2,87.744227,1,UN
NZL,2018,15,15.4.2,NA,0,NA
NZL,2008,15,15.5.1,NA,0,NA
NZL,2009,15,15.5.1,NA,0,NA
NZL,2010,15,15.5.1,NA,0,NA
NZL,2011,15,15.5.1,NA,0,NA
NZL,2012,15,15.5.1,NA,0,NA
NZL,2013,15,15.5.1,NA,0,NA
NZL,2014,15,15.5.1,NA,0,NA
NZL,2015,15,15.5.1,NA,0,NA
NZL,2016,15,15.5.1,NA,0,NA
NZL,2017,15,15.5.1,NA,0,NA
NZL,2018,15,15.5.1,0.62994000000000006,1,UN
NZL,2008,15,15.6.1,NA,0,NA
NZL,2009,15,15.6.1,NA,0,NA
NZL,2010,15,15.6.1,NA,0,NA
NZL,2011,15,15.6.1,NA,0,NA
NZL,2012,15,15.6.1,NA,0,NA
NZL,2013,15,15.6.1,NA,0,NA
NZL,2014,15,15.6.1,NA,0,NA
NZL,2015,15,15.6.1,NA,0,NA
NZL,2016,15,15.6.1,NA,0,NA
NZL,2017,15,15.6.1,0,1,UN
NZL,2018,15,15.6.1,NA,0,NA
NZL,2008,15,15.a.1,NA,0,NA
