iso3c,hyperlink,code,Indicator,PrimarySource,DetailedSource,Unit,Value,NormativeDirection,Distance(1),LowestValue,OECDAverageValue,HighestValue,Target,StandardDeviation,OECDAverageDistance,date,goal,description,Direction,Distance
SVK,http://dx.doi.org/10.1787/888933963937,3.2.1,Infant mortality rate,OECD,OECD Health Statistics,Deaths per 1 000 live births,5.4,-1,0,0.699999988079071,5.194362640380859,12.100000381469727,15,2.183960199356079,0,2016,3,Under‑5 mortality rate,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.2.2,Neonatal mortality rate,OECD,OECD Health Statistics,Deaths per 1 000 live births,2.9,-1,0,0.5,3.408703565597534,7.5,12,1.4385398626327515,0,2016,3,Neonatal mortality rate,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.3.1,Incidence of AIDS,OECD,OECD Health Statistics,Incidence per 100 000 population,0.2,-1,0.08898965269327164,0.10000000149011612,2.656423568725586,8.399999618530273,0,2.2474522590637207,1.1819710731506348,2016,3,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.3.2,Death rate due to Tuberculosis,OECD,OECD Health Statistics,Deaths per 100 000 population (standardised rates),0.7,-1,0.4692592918872833,0.10000000149011612,0.9947301745414734,6,0,1.4917125701904297,0.6668376922607422,2014,3,"Tuberculosis incidence per 100,000 population",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.3.4,Hepatitis B incidence,OECD,OECD Health Statistics,Incidence per 100 000 population,0.9,-1,0.32144874334335327,0,1.2284753322601318,13.199999809265137,0,2.7998242378234863,0.43876874446868896,2016,3,"Hepatitis B incidence per 100,000 population",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.3.5,Number of people requiring interventions against neglected tropical diseases,UN,see https://unstats.un.org/sdgs/metadata/,Per 100 000 population,0.07353863112985855,-1,5.5989967222558334e-5,0,745.84716796875,7571.66357421875,0,1313.4251708984375,0.5678642392158508,2016,3,Number of people requiring interventions against neglected tropical diseases,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)",UN,see https://unstats.un.org/sdgs/metadata/,Percent,17.2,-1,2.3788161277770996,7.800000190734863,12.56804370880127,23,7.5,4.077658653259277,1.2428808212280273,2016,3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.4.2,Death from intentional self-harm,OECD,OECD Health Statistics,Deaths per 100 000 population (standardised rates),9.7,-1,1.8226935863494873,2.0999999046325684,11.430459976196289,26.700000762939453,0,5.321794033050537,2.1478583812713623,2014,3,Suicide mortality rate,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.5.2,Alcohol consumption per capita,OECD,OECD Health Statistics,Litres per capita,9.9,-1,1.4883838891983032,1.2999999523162842,8.043595314025879,13.199999809265137,6,2.6202917098999023,0.7799113988876343,2016,3,Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.6.1,Death rate due to road traffic injuries,OECD,International Traffic Safety Data and Analysis Group Database,Deaths per 100 000 population,NA,-1,NA,2.5910000801086426,6.998474597930908,11.972000122070313,2.689500093460083,2.354710578918457,1.8299380540847778,NA,3,Death rate due to road traffic injuries,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.7.2,Adolescent fertility rate,OECD,OECD Family database,Births per 1000 women,26.2,-1,2.0946221351623535,1.2999999523162842,18.704782485961914,66.19999694824219,0,12.508222579956055,1.4953988790512085,2016,3,"Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.9.1,"Age-standardized mortality rate attributed to ambient air pollution (deaths per 100,000 population)",UN,see https://unstats.un.org/sdgs/metadata/,Per 100 000 population,31,-1,2.987502336502075,7,17.485876083374023,47,0,10.376561164855957,1.6851320266723633,2016,3,Mortality rate attributed to household and ambient air pollution,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.9.2,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",UN,see https://unstats.un.org/sdgs/metadata/,Per 100 000 population,0,-1,0,0,0.37900614738464355,1.7999999523162842,0,0.33551666140556335,1.1296194791793823,2016,3,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.9.3,Mortality from accidental poisonning,OECD,OECD Health Statistics,Deaths per 100 000 population (standardised rates),2.6,-1,0.6279648542404175,0,5.250706672668457,15.300000190734863,0,4.140358924865723,1.2681766748428345,2014,3,Mortality rate attributed to unintentional poisoning,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.a.1,Tobacco consumption,OECD,OECD Health Statistics,% of population who are daily smokers,22.9,-1,4.801037311553955,7.599999904632568,16.544357299804688,27.299999237060547,0,4.769802570343018,3.468562364578247,2014,3,Age-standardized prevalence of current tobacco use among persons aged 15 years and older,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.b.2,Total net official development assistance to medical research and basic health sectors,OECD,Creditor Reporting System Aid Activity (database),Millions USD,1.9726309776306152,0,NA,0,760.28143310546875,1984.432861328125,NA,355.6051330566406,NA,2017,3,Total net official development assistance to medical research and basic health sectors,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.c.1,Physicians density,OECD,OECD Health Statistics,Density per 1 000 population (head counts),NA,1,NA,2.3399999141693115,2.9389333724975586,5.130000114440918,4.269999980926514,0.7092218995094299,1.8767985105514526,NA,3,Health worker density and distribution,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,3.d.1,Average of 13 International Health Regulations (IHR) core capacities,UN,see https://unstats.un.org/sdgs/metadata/,Percent,94.85941,1,0.5522182583808899,68.21569061279297,94.08173370361328,100,100,9.308981895446777,0.6357586979866028,2017,3,International Health Regulations (IHR) capacity and health emergency preparedness,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.1.1,Proportion of 15 year-olds achieving at least PISA level 2 in mathematics,OECD,OECD PISA,Percent,72.2864452613294,1,2.6242780685424805,43.35862350463867,72.50373840332031,89.30784606933594,100,10.56044864654541,2.6037020683288574,2015,4,"Proportion of children and young people (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.2.2,Participation rate in organized learning (one year before the official primary entry age),OECD,OECD Education Statistics,Percent,81.817711,1,3.1038379669189453,65.528411865234375,93.44645690917969,99.98413848876953,100,5.858002185821533,1.118733525276184,2016,4,"Participation rate in organized learning (one year before the official primary entry age), by sex",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.3.1,Participation rate of adults in formal and non-formal education,OECD,OECD PIAAC and AES,Percent,46.1,1,1.3986952304840088,16.700000762939453,48.84588623046875,69.0999984741211,63.79999923706055,12.654650688171387,1.1817089319229126,2016,4,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.4.1,Proportion of adults with information and communications technology (ICT) skills (Skill considered: Writing a computer program using a specialized programming language) (ITU),OECD,OECD PIAAC and AES,Percent,3.1,1,2.1106033325195312,2.200000047683716,5.483831882476807,18.299999237060547,11,3.7430057525634766,1.4737268686294556,2016,4,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.5.1,Socio-economic parity index (based on PISA ESCS Index),OECD,OECD PISA,Index (no unit),0.60549176,1,3.7198967933654785,0.38429760932922363,0.6680052280426025,0.8418887853622437,1,0.10605354607105255,3.1304447650909424,2015,4,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.6.1,Proportion of adults achieving at least a fixed level of proficiency in functional numeracy skills,OECD,OECD PIAAC and AES,Percent,86.192604,1,1.1886506080627441,37.89699172973633,74.00666809082031,91.74810028076172,100,11.616025924682617,2.237712860107422,2012,4,"Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.a.1,Proportion of schools with access to the Internet for pedagogical purposes,OECD,OECD Education Statistics,Percent,100,1,0,85,99.01639556884766,100,100,3.886857509613037,0.2530590295791626,2016,4,"Proportion of schools offering basic services, by type of service",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.b.1,Official development assistance flows for scholarships,OECD,Creditor Reporting System Aid Activity (database),Millions USD,1.797605037689209,0,NA,0.0874750018119812,101.31449890136719,316.8332214355469,NA,59.004459381103516,NA,2017,4,Volume of official development assistance flows for scholarships by sector and type of study,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,4.c.1,Proportion of teachers who received in-service training in the last 12 months,OECD,OECD TALIS,Percent,73,1,3.4299821853637695,72,89.61311340332031,98,100,7.871760845184326,1.3195124864578247,2013,4,"Proportion of teachers with the minimum required qualifications, by education level",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,5.2.1,"Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)",UN,see https://unstats.un.org/sdgs/metadata/,Percent,8,-1,3.609896421432495,2,6.37056303024292,11,0,2.216130018234253,2.874634265899658,2012,5,"Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,5.4.1,Gender gap in unpaid work,OECD,OECD Time Use Database,Minutes,NA,-1,NA,49.15288162231445,142.37782287597656,246.62803649902344,0,56.708290100097656,2.5107057094573975,NA,5,"Proportion of time spent on unpaid domestic and care work, by sex, age and location",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,5.5.1,Proportion of seats held by women in national parliaments,OECD,Government at a Glance database,Percent,20,1,3.042651414871216,9.300000190734863,25.27187156677246,47.599998474121094,50,9.859821319580078,2.5079691410064697,2017,5,Proportion of seats held by women in (a) national parliaments and (b) local governments,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,5.5.2,Gender gap in the share of employed who are managers,OECD,OECD Gender Data Portal,Ratio (men/women),1.485714316368103,-1,0.4379270374774933,1.1034482717514038,2.177877426147461,7,1,1.109121561050415,1.0619913339614868,2016,5,Proportion of women in managerial positions,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,5.b.1,Proportion of women using the Internet,OECD,OECD ICT Access and Usage by Households and Individuals database,Percent,80.3932,1,1.199744462966919,63.93149948120117,81.28333282470703,99.4271011352539,95.76830291748047,12.815315246582031,1.1302858591079712,2018,5,"Proportion of individuals who own a mobile telephone, by sex",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,6.1.1,Population with access to improved drinking water sources,OECD,OECD Green Growth database,Percent,93.41117,1,0.629543125629425,42.6127815246582,91.201446533203125,100,100,10.466050148010254,0.8406756520271301,2015,6,Proportion of population using safely managed drinking water services,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,6.2.1,Population with access to improved sanitation,OECD,OECD Green Growth database,Percent,81.69794,1,1.2543997764587402,44.29240036010742,83.72212219238281,99.79828643798828,100,14.590292930603027,1.1156649589538574,2015,6,Proportion of population using (a) safely managed sanitation services and (b) a hand-washing facility with soap and water,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,6.4.2,Water stress,OECD,OECD Green Growth database,Percent,0.67201,-1,0,0.6652500033378601,18.664581298828125,46.419498443603516,10,10.861079216003418,0.7977643013000488,2016,6,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,6.a.1,Official development assistance to water and sanitation,OECD,NA,Millions USD,1.422916054725647,0,NA,0,514.6541748046875,1469.6109619140625,NA,337.38916015625,NA,2017,6,Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,7.1.1,Proportion of population with access to electricity,UN,see https://unstats.un.org/sdgs/metadata/,Percent,100,1,0,100,100,100,100,0.17220212519168854,0,2016,7,Proportion of population with access to electricity,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,7.1.2,Proportion of population with primary reliance on clean fuels and technology (%),UN,see https://unstats.un.org/sdgs/metadata/,Percent,95,1,0,85,93.89775848388672,95,95,1.7713879346847534,0.6222473978996277,2016,7,Proportion of population with primary reliance on clean fuels and technology,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,7.2.1,Renewable energy share in the total electricity generation,OECD,OECD Green Growth database,Percent,24.98292,1,1.3063595294952393,2.463787078857422,23.90705680847168,99.9896011352539,58.623680114746094,25.75153350830078,1.3481380939483643,2017,7,Renewable energy share in the total final energy consumption,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,7.3.1,"Energy intensity, TPES per capita",OECD,OECD Green Growth database,Tonnes of oil equivalent (toe) per capita,3.120238,-1,0.553451657295227,1.4101530313491821,4.097655296325684,17.240510940551758,1.6315982341766357,2.6897377967834473,0.9168391823768616,2017,7,Energy intensity measured in terms of primary energy and GDP,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.1.1,15 years average annual growth rate of real GDP per capita,OECD,OECD National Accounts Database,Percent,3.843088150024414,1,0.016028953716158867,-0.7435865998268127,1.4133538007736206,4.623826503753662,3.8663394451141357,1.4505809545516968,1.6910367012023926,2018,8,Annual growth rate of real GDP per capita,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.10.1,"Number of commercial bank branches and of automated teller machines (ATMs) per 100,000 adults",UN,see https://unstats.un.org/sdgs/metadata/,Number,88.4045181274414,1,1.7921943664550781,31.400089263916016,154.64183044433594,293.04998779296875,192.73846435546875,58.215755462646484,0.6544041633605957,2016,8,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.10.2,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older),UN,see https://unstats.un.org/sdgs/metadata/,Percent,84.18,1,1.1090928316116333,36.93000030517578,87.1889877319336,99.91999816894531,99.720001220703125,14.011452674865723,0.8943407535552979,2017,8,Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.2.1,15 years average annual growth rate of real GDP per hours worked,OECD,OECD Productivity database,Percent,3.128258466720581,1,0.5102918744087219,-0.018394293263554573,1.3057481050491333,3.915870428085327,3.7697741985321045,1.2571544647216797,1.9600026607513428,2017,8,Annual growth rate of real GDP per employed person,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.4.2,Domestic material consumption per GDP,OECD,OECD Green Growth Indicators,kg per 2010 USD,0.36657119930732707,-1,0.6464614272117615,0.11716501414775848,0.33298957347869873,1.8676793575286865,0.16968536376953125,0.30455929040908813,0.5361984372138977,2016,8,"Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.5.1,Average hourly earnings of managers (ISCO-08) (local currency) (isco08),UN,see https://unstats.un.org/sdgs/metadata/,2015 USD,10.90982484276215,1,2.1146304607391357,3.9853079319000244,17.424633026123047,28.681102752685547,24.81257438659668,6.574552536010742,1.1237177848815918,2015,8,"Average hourly earnings of employees, by sex, age, occupation and persons with disabilities",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.5.2,Unemployment rate (15 - 64),OECD,OECD  Labour Force Statistics,Percent,8.198008537088825,-1,0.8117929100990295,2.9104208946228027,6.004905700683594,21.653165817260742,4.501937389373779,4.552972793579102,0.33010703325271606,2017,8,"Unemployment rate, by sex, age and persons with disabilities",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.6.1,"Proportion of youth (aged 15–29 years) not in education, employment or training",OECD,OECD  Education at Glance Database,Percent,11.944694,-1,2.451876163482666,4.7738800048828125,13.681621551513672,25.077640533447266,0,4.871654510498047,2.8084137439727783,2016,8,"Proportion of youth (aged 15-24 years) not in education, employment or training",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.8.1,"Non-fatal occupational injuries among employees, by sex (per 100,000 employees) (_T)",UN,see https://unstats.un.org/sdgs/metadata/,PER_100000_EMP,441,-1,0.002365168882533908,122.23999786376953,1924.4251708984375,5200,438,1268.4083251953125,1.1718822717666626,2016,8,"Fatal and non-fatal occupational injuries per 100,000 workers, by sex and migrant status",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,8.a.1,Total Aid for Trade as a percentage of GNI (commitments),OECD,Creditor Reporting System Aid Activity (database),Millions USD,0.7583899999999999,0,NA,9.399535483680665e-4,3082.608154296875,11645.578125,NA,2640.88427734375,NA,2016,8,Aid for Trade commitments and disbursements,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.1.2,Total inland freight transport,OECD,OECD Trends in the Transport Sector,"Tonnes-kilometres, Millions",44781,0,NA,1052,2169947.75,7730254,NA,1313428.625,NA,2017,9,"Passenger and freight volumes, by mode of transport",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.2.1,"Manufacturing, value added (% of Total Value Added)",OECD,Annual National Accounts,Percent,22.272361755371094,0,NA,5.43442440032959,16.171218872070312,34.014896392822266,NA,6.58437442779541,NA,2018,9,Manufacturing value added as a proportion of GDP and per capita,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.2.2,Employment in manufacturing,OECD,Annual National Accounts,Percent,22.31644058227539,0,NA,7.503651142120361,12.444948196411133,26.757972717285156,NA,4.553592205047607,NA,2018,9,Manufacturing employment as a proportion of total employment,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.4.1,Carbon dioxide emissions from fuel combustion per unit of GDP,UN,see https://unstats.un.org/sdgs/metadata/,kgCO2 per 2010 US dollar,0.19322,-1,0.8924412131309509,0.08364000171422958,0.23794785141944885,0.45440998673439026,0.11935000121593475,0.08277295529842377,1.4328092336654663,2015,9,CO2 emission per unit of value added,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.5.1,Gross domestic expenditure on R&D as a percentage of GDP,OECD,OECD Main Science and Technology Indicators,Percent,0.88267211013053,1,2.3740181922912598,0.3624374270439148,2.1571946144104004,4.553239345550537,3.277540922164917,1.0087828636169434,1.1105921268463135,2017,9,Research and development expenditure as a proportion of GDP,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.5.2,Researchers per capita,OECD,OECD Main Science and Technology Indicators,Full-time equivalent per million inhabitants,2799.72607421875,1,2.164243459701538,252.71864318847656,3809.591552734375,8033.31982421875,6845.32421875,1869.2896728515625,1.624003291130066,2017,9,Researchers (in full-time equivalent) per million inhabitants,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.a.1,Official development assistance plus other official flows to infrastructure,OECD,Creditor Reporting System Aid Activity (database),Millions USD,0.21524299681186676,0,NA,0,1957.4012451171875,7105.267578125,NA,1528.2977294921875,NA,2017,9,Total official international support (official development assistance plus other official flows) to infrastructure,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.b.1,Proportion of medium and high-tech industry value added in total value added (%),UN,see https://unstats.un.org/sdgs/metadata/,Percent,48.18677,0,NA,13.67477035522461,43.945640563964844,63.65296936035156,NA,14.405415534973145,NA,2015,9,Proportion of medium and high-tech industry value added in total value added,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,9.c.1,"Proportion of population covered by a mobile network, by technology (%) (AL4G)",UN,see https://unstats.un.org/sdgs/metadata/,Percent,87,1,0.6974031329154968,70,95.15132904052734,100,100,18.640581130981445,0.2601137161254883,2016,9,"Proportion of population covered by a mobile network, by technology",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,10.1.1,Difference between the annual average growth rates mong the bottom 40 per cent of the population and the total population (3 year average),OECD,OECD Income Distribution Database,RATIO,0.011046294402183854,1,1.298598051071167,-1.7708193063735962,0.010669737122952938,2.381510019302368,1.0914955139160156,0.8320120573043823,1.2990505695343018,2015,10,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,10.4.1,Compensation of employees as a share of GDP,OECD,Annual National Accounts,Percent,41.099971771240234,0,NA,26.08418083190918,45.68367004394531,58.51546859741211,NA,7.190549850463867,NA,2018,10,Labour share of GDP,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,10.b.1,Official development assistance to LDCs and SIDs,OECD,Creditor Reporting System Aid Activity (database),Millions USD,23.75,0,NA,6.5,5356.96435546875,12767.2099609375,NA,2245.337646484375,NA,2017,10,"Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,11.1.1,Dwellings with access to basic sanitation,OECD,OECD Better Life Index,Percent,98.84,1,0.27824610471725464,85.1500015258789,97.50712585449219,100,100,4.168971061706543,0.5979591012001038,2013,11,"Proportion of urban population living in slums, informal settlements or inadequate housing",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,11.6.1,Material recovery rate of municipal waste (recycling and composting),OECD,OECD Environment database,Percent,29.85,1,1.7985094785690308,4.98799991607666,34.19917678833008,72.8219985961914,57.65700149536133,15.461136817932129,1.517212152481079,2017,11,"Proportion of municipal solid waste collected and managed in controlled facilities out of total municipal waste generated, by cities",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,11.6.2,Mean population exposure to PM2.5 in metropolitan areas,OECD,OECD Environment database,Micrograms per cubic meter,17.93355,-1,1.3810021877288818,5.906030178070068,12.56318473815918,25.13888931274414,10,5.744777202606201,0.44617652893066406,2017,11,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,11.b.1,Countries with legislative and/or regulatory provisions been made for managing disaster risk (1 = YES; 0 = NO),UN,see https://unstats.un.org/sdgs/metadata/,Number,1,1,0,1,1,1,1,0,0,2015,11,Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,12.2.2,Domestic material consumption per GDP,OECD,OECD Green Growth Indicators,kg per 2010 USD,0.36657119930732707,-1,0.6464614272117615,0.11716501414775848,0.33298957347869873,1.8676793575286865,0.16968536376953125,0.30455929040908813,0.5361984372138977,2016,12,"Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,12.4.1,"Compliance with the Basel Convention, the Montreal Protocol, the Rotterdam Convention and the Stockholm Convention",UN,see https://unstats.un.org/sdgs/metadata/,Index (no unit),91.66666412353516,1,0.7025198936462402,55.55555725097656,91.53031921386719,100,100,11.86206340789795,0.7140141129493713,2015,12,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,12.5.1,Material recovery rate of municipal waste (recycling and composting),OECD,OECD Environment database,Percent,29.85,1,1.7985094785690308,4.98799991607666,34.19917678833008,72.8219985961914,57.65700149536133,15.461136817932129,1.517212152481079,2017,12,"National recycling rate, tons of material recycled",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,13.1.2,Countries with legislative and/or regulatory provisions been made for managing disaster risk (1 = YES; 0 = NO),UN,see https://unstats.un.org/sdgs/metadata/,Number,1,1,0,1,1,1,1,0,0,2015,13,Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,14.4.1,Aggregated indicator for policies and practices against IUU fishing,OECD,NA,Percent,NA,1,NA,56.261024475097656,81.27140808105469,93.62963104248047,100,8.339959144592285,2.245645523071289,NA,14,Proportion of fish stocks within biologically sustainable levels,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,14.5.1,Protected areas as a share of Exclusive Economic Zone,OECD,OECD Green Growth Indicators,Percent,NA,1,NA,0.059579998254776,24.82244300842285,96.888092041015625,10,20.47341537475586,0,NA,14,Coverage of protected areas in relation to marine areas,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.1.1,Land area covered by trees,OECD,OECD Green Growth Indicators,Percent,47.8187,1,0,0.027389999479055405,34.43680191040039,71.87226867675781,17,18.860729217529297,0,2015,15,Forest area as a proportion of total land area,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.1.2,Protected areas as a share of total land,OECD,OECD Green Growth Indicators,Percent,37.28474,1,0.044026631861925125,9.66664981842041,20.2557430267334,53.52307891845703,37.73031997680664,10.120692253112793,1.726618766784668,2018,15,"Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.2.1,Intensity of use of forest resources,OECD,OECD Green Growth Indicators,Percent,0.772,-1,0,0.23000000417232513,0.5150616765022278,1.0989999771118164,1,0.1656520813703537,0,2016,15,Progress towards sustainable forest management,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.4.1,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%),UN,see https://unstats.un.org/sdgs/metadata/,Percent,88.74186,1,0.13550886511802673,0.8448699712753296,61.118385314941406,98.98336029052734,92.69132232666016,29.145416259765625,1.0832899808883667,2018,15,Coverage by protected areas of important sites for mountain biodiversity,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.4.2,Mountain Green Cover Index,UN,see https://unstats.un.org/sdgs/metadata/,Index (no unit),98.058252,1,0,25,88.45539093017578,100,98.03602600097656,21.497886657714844,0.4456547498703003,2017,15,Mountain Green Cover Index,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.5.1,Red List Index,UN,see https://unstats.un.org/sdgs/metadata/,Index (no unit),0.96206,1,0.40793031454086304,0.6299399733543396,0.8444446921348572,0.9916599988937378,1,0.09300608187913895,1.6725283861160278,2018,15,Red List Index,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",UN,see https://unstats.un.org/sdgs/metadata/,Number,0.75,1,0.8571428656578064,0,0.5522508025169373,1,1,0.2916666567325592,1.5351401567459106,2017,15,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.a.1,Official development assistance for biodiversity,OECD,Creditor Reporting System Aid Activity (database),Millions USD,0.08342999964952469,0,NA,0.08342999964952469,734.88836669921875,1906.43994140625,NA,533.808837890625,NA,2016,15,(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments,NA,NA
SVK,http://dx.doi.org/10.1787/888933963937,15.b.1,Official development assistance plus other official flows to support forestry,OECD,Creditor Reporting System Aid Activity (database),Millions USD,0.017393000423908234,0,NA,0,37.34056091308594,184.1095733642578,NA,36.97868347167969,NA,2017,15,(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments,NA,NA
