Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","4","Afghanistan","2021","19.29","2021","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Data reference period: First quarter | Employment definition: Excluding own-use production workers | Unemployment definition: Two criteria (not in employment and seeking)","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2019","14.44","2019","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2019","21.14","2019","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2019","3.62","2019","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2019","6.11","2019","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2019","4.12","2019","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","5.31","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","4.74","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","4.4","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","26.34","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","18.35","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","3.36","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","4.01","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","3.16","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2020","10.03","2020","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","5.15","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","5.56","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","4.7","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","4.94","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","5.33","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","20.81","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","19.35","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","5.45","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","756","Switzerland","2021","22.16","2021","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","2.95","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","2.92","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","4.49","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","4.45","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","3.61","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","776","Tonga","2018","3.57","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","8.68","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","12.42","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","10.06","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","11.88","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","10.09","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","9.3","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","10.31","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","8.69","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2017","8.64","2017","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","10.59","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","9.39","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","10.6","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","9.32","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","12.28","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","12.32","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","14.75","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","14.67","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","800","Uganda","2021","9.24","2021","","","","","LFS - National Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","4.32","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","6.25","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","7.42","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","8.5","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","3.23","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","4.44","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","3.9","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","3.32","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","3.79","2005","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","4.99","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","14.37","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","4.8","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","9.84","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","6.45","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","3.9","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","4.05","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","3.01","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","2.91","2006","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","2.57","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","2.64","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","3.37","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","5.55","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","3.26","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","7.76","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","9.61","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","3.9","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","4.05","2007","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","8.66","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","4.65","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","2.63","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
