Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Nature],[Reporting Type],[Sex],[Units]
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","21","Northern America","2019","19.1","2019","","","","","ILO estimates based on processing of country microdata sets","","","TOTAL","E","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","21","Northern America","2019","18.8","2019","","","","","ILO estimates based on processing of country microdata sets","","","NONAGR","E","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","21","Northern America","2019","18.9","2019","","","","","ILO estimates based on processing of country microdata sets","","","NONAGR","E","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","21","Northern America","2019","41.6","2019","","","","","ILO estimates based on processing of country microdata sets","","","ISIC4_A","E","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","70.5","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","99.6","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","89.0","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","80.5","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","68.2","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","59.8","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","97.0","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","98.5","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2004","79.2","2004","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","84.3","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","99.8","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","59.3","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","91.3","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","99.9","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","77.2","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","68.1","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","99.6","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","24","Angola","2011","79.5","2011","","","","","HIES - Core Welfare Indicators Questionnaire","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","80.9","2019","","","","","ILO estimates based on processing of country microdata sets","","","ISIC4_A","E","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","81.6","2019","","","","","ILO estimates based on processing of country microdata sets","","","ISIC4_A","E","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","51.3","2019","","","","","ILO estimates based on processing of country microdata sets","","","TOTAL","E","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","83.2","2019","","","","","ILO estimates based on processing of country microdata sets","","","ISIC4_A","E","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","41.5","2019","","","","","ILO estimates based on processing of country microdata sets","","","NONAGR","E","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","52.8","2019","","","","","ILO estimates based on processing of country microdata sets","","","TOTAL","E","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","39.6","2019","","","","","ILO estimates based on processing of country microdata sets","","","NONAGR","E","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","49.2","2019","","","","","ILO estimates based on processing of country microdata sets","","","TOTAL","E","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","30","Eastern Asia","2019","43.2","2019","","","","","ILO estimates based on processing of country microdata sets","","","NONAGR","E","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","74.7","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","76.2","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","59.3","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","59.6","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","57.6","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","62.1","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","62.2","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","57.3","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2004","80.3","2004","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","60.5","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","58.0","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","57.8","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","56.2","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","77.7","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","80.0","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","32","Argentina","2005","78.3","2005","","","","","LFS - Permanent Household Survey (Urban)","","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas","ISIC4_A","C","G","BOTHSEX","PERCENT"
