Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Education level],[Nature],[Reporting Type],[Sex],[Type of skill],[Units]
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2011","80.01777","2011","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2011","98.11876","2011","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2011","80.97028","2011","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2011","81.94931","2011","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","74.84","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","73.5","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","83.39592","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","74.15411","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","89.18","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2012","77.83","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","77.35621","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","77.79763","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","78.64847","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","69.8669","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","79.52396","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","84.66523","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","70.62118","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","81.00955","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2015","71.37497","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2016","95.43481","2016","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2016","96.83184","2016","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2016","96.09408","2016","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","73.6535","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","80.73416","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","72.89155","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","77.1016","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","84.52669","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2018","72.09605","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","840","United States of America","2019","77","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","21.9","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","17.9","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","61.04","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","21.4","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","35.59","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","24.12","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","58.88","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","56.79","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","25.21","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","35.33","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","22.13","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2014","19.58","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2019","34.2","2019","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2019","33","2019","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2019","25","2019","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","854","Burkina Faso","2019","61.2","2019","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","49.52","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","51.91718","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","60.20771","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","66.37","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","54.43","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2003","53.73","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","63.28694","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","69.05911","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","68.26589","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","53.36259","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","72.7175","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","59.12634","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","73.38844","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","67.87082","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","53.88632","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","73.19098","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","52","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","73.88289","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","75.35001","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","BOTHSEX","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","55.87","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","45.26","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","54.85918","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.","","","PRIMAR","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","61.09","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2006","79.88397","2006","","","","","Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.","","","GRAD23","C","G","FEMALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2009","48.69","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_READ","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2009","55.41","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","MALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2009","49.78","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","FEMALE","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2009","52.42887","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_MATH","PERCENT"
"4","4.1","4.1.1","SE_TOT_PRFL","Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)","858","Uruguay","2009","58.09229","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.","","","LOWSEC","C","G","BOTHSEX","SKILL_READ","PERCENT"
