Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Nature],[Reporting Type],[Sex],[Units]
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2020","11560","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","N","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2020","2232","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2020","5273","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","16708","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","5555","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","1982","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","2341","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","5150","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","1680","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","11981","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","N","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","1962","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","N","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","2765","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","N","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","12092","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","1924","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2021","2692","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","N","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","1","World","2022","3832","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","N","G","BOTHSEX","NUMBER"
